id_conso,id_magasin,id_produit,date_conso,montant_ca,montant_vente,montant_marge_brute,type_conso
343,15,2,06/2025,55.7,21.0,0.0,O
344,15,2,05/2025,117.9,14.0,-0.02,O
345,15,2,03/2025,31.2,8.0,0.0,O
346,15,2,11/2025,59.1,28.0,0.0,O
347,15,2,10/2025,32.2,7.0,0.0,O
348,15,2,09/2025,278.8,48.0,4.66,O
349,15,2,08/2025,,,,R
350,15,2,04/2025,,,,R
351,15,2,12/2025,,,,R
352,15,2,02/2025,,,,R
353,15,2,01/2025,,,,R
354,15,2,07/2025,,,,R
355,15,2,06/2025,,,,R
356,15,2,05/2025,,,,R
357,15,2,03/2025,,,,R
358,15,2,11/2025,,,,R
359,15,2,10/2025,,,,R
360,15,2,09/2025,,,,R
361,16,2,08/2025,52.0,26.0,1.71,O
362,16,2,04/2025,351.2,37.0,0.71,O
363,16,2,12/2025,147.7,36.0,-0.96,O
364,16,2,02/2025,159.5,23.0,0.08,O
365,16,2,01/2025,180.8,23.0,-0.13,O
366,16,2,07/2025,53.0,12.0,0.6,O
367,16,2,06/2025,22.9,8.0,0.69,O
368,16,2,05/2025,210.6,50.0,3.08,O
369,16,2,03/2025,0.0,0.0,1.66,O
370,16,2,11/2025,302.5,40.0,-0.6,O
371,16,2,10/2025,38.4,23.0,-1.61,O
372,16,2,09/2025,113.3,45.0,0.87,O
373,16,2,08/2025,,,,R
374,16,2,04/2025,,,,R
375,16,2,12/2025,,,,R
376,16,2,02/2025,,,,R
377,16,2,01/2025,,,,R
378,16,2,07/2025,,,,R
379,16,2,06/2025,,,,R
380,16,2,05/2025,,,,R
381,16,2,03/2025,,,,R
382,16,2,11/2025,,,,R
383,16,2,10/2025,,,,R
384,16,2,09/2025,,,,R
385,17,2,08/2025,157.2,16.0,3.0,O
386,17,2,04/2025,124.6,50.0,0.0,O
387,17,2,12/2025,245.2,25.0,0.06,O
388,17,2,02/2025,331.9,39.0,-0.78,O
389,17,2,01/2025,93.0,35.0,0.0,O
390,17,2,07/2025,19.2,2.0,0.0,O
391,17,2,06/2025,256.1,28.0,0.51,O
392,17,2,05/2025,374.7,46.0,-0.49,O
393,17,2,03/2025,160.2,26.0,1.0,O
394,17,2,11/2025,49.4,26.0,1.89,O
395,17,2,10/2025,2.2,2.0,3.02,O
396,17,2,09/2025,94.8,30.0,1.09,O
397,17,2,08/2025,,,,R
398,17,2,04/2025,,,,R
399,17,2,12/2025,,,,R
400,17,2,02/2025,,,,R
401,17,2,01/2025,,,,R
402,17,2,07/2025,,,,R
403,17,2,06/2025,,,,R
404,17,2,05/2025,,,,R
405,17,2,03/2025,,,,R
406,17,2,11/2025,,,,R
407,17,2,10/2025,,,,R
408,17,2,09/2025,,,,R
409,18,2,08/2025,38.4,7.0,0.77,O
410,18,2,04/2025,12.9,2.0,1.4,O
411,18,2,12/2025,119.2,26.0,-1.29,O
412,18,2,02/2025,9.3,14.0,0.28,O
413,18,2,01/2025,35.9,5.0,0.31,O
414,18,2,07/2025,169.0,20.0,0.55,O
415,18,2,06/2025,166.1,17.0,0.27,O
416,18,2,05/2025,143.7,39.0,-0.3,O
417,18,2,03/2025,11.9,2.0,1.3,O
418,18,2,11/2025,325.3,36.0,-0.3,O
419,18,2,10/2025,97.3,15.0,-1.91,O
420,18,2,09/2025,119.6,12.0,-0.93,O
421,18,2,08/2025,,,,R
422,18,2,04/2025,,,,R
423,18,2,12/2025,,,,R
424,18,2,02/2025,,,,R
425,18,2,01/2025,,,,R
426,18,2,07/2025,,,,R
427,18,2,06/2025,,,,R
428,18,2,05/2025,,,,R
429,18,2,03/2025,,,,R
430,18,2,11/2025,,,,R
431,18,2,10/2025,,,,R
432,18,2,09/2025,,,,R
433,19,2,08/2025,44.4,5.0,0.26,O
434,19,2,04/2025,252.4,26.0,1.14,O
435,19,2,12/2025,41.7,38.0,1.18,O
436,19,2,02/2025,255.5,40.0,3.22,O
437,19,2,01/2025,1.1,27.0,2.38,O
438,19,2,07/2025,147.3,20.0,0.55,O
439,19,2,06/2025,139.9,35.0,1.31,O
440,19,2,05/2025,200.0,35.0,0.0,O
441,19,2,03/2025,144.8,15.0,0.66,O
442,19,2,11/2025,99.8,12.0,0.0,O
443,19,2,10/2025,165.9,17.0,-0.06,O
444,19,2,09/2025,180.7,22.0,0.0,O
445,19,2,08/2025,,,,R
446,19,2,04/2025,,,,R
447,19,2,12/2025,,,,R
448,19,2,02/2025,,,,R
449,19,2,01/2025,,,,R
450,19,2,07/2025,,,,R
451,19,2,06/2025,,,,R
452,19,2,05/2025,,,,R
453,19,2,03/2025,,,,R
454,19,2,11/2025,,,,R
455,19,2,10/2025,,,,R
456,19,2,09/2025,,,,R
457,20,2,08/2025,436.5,47.0,-1.31,O
458,20,2,04/2025,8.9,3.0,-0.69,O
459,20,2,12/2025,7.7,31.0,0.0,O
460,20,2,02/2025,18.5,2.0,0.0,O
461,20,2,01/2025,35.8,7.0,3.83,O
462,20,2,07/2025,240.2,26.0,0.64,O
463,20,2,06/2025,380.0,40.0,0.16,O
464,20,2,05/2025,208.8,26.0,0.29,O
465,20,2,03/2025,3.4,18.0,0.14,O
466,20,2,11/2025,208.1,22.0,-1.17,O
467,20,2,10/2025,19.2,2.0,3.31,O
468,20,2,09/2025,297.8,43.0,4.2,O
469,20,2,08/2025,,,,R
470,20,2,04/2025,,,,R
471,20,2,12/2025,,,,R
472,20,2,02/2025,,,,R
473,20,2,01/2025,,,,R
474,20,2,07/2025,,,,R
475,20,2,06/2025,,,,R
476,20,2,05/2025,,,,R
477,20,2,03/2025,,,,R
478,20,2,11/2025,,,,R
479,20,2,10/2025,,,,R
480,20,2,09/2025,,,,R
481,21,2,08/2025,1.1,3.0,0.0,O
482,21,2,04/2025,69.1,37.0,2.77,O
483,21,2,12/2025,309.7,38.0,0.16,O
484,21,2,02/2025,9.1,18.0,-0.1,O
485,21,2,01/2025,363.9,39.0,-1.69,O
486,21,2,07/2025,46.7,37.0,0.96,O
487,21,2,06/2025,314.2,37.0,2.43,O
488,21,2,05/2025,0.0,0.0,4.2,O
489,21,2,03/2025,215.4,26.0,0.25,O
490,21,2,11/2025,195.9,22.0,0.0,O
491,21,2,10/2025,141.0,18.0,3.08,O
492,21,2,09/2025,356.1,40.0,-1.09,O
493,21,2,08/2025,,,,R
494,21,2,04/2025,,,,R
495,21,2,12/2025,,,,R
496,21,2,02/2025,,,,R
497,21,2,01/2025,,,,R
498,21,2,07/2025,,,,R
499,21,2,06/2025,,,,R
500,21,2,05/2025,,,,R
501,21,2,03/2025,,,,R
502,21,2,11/2025,,,,R
503,21,2,10/2025,,,,R
504,21,2,09/2025,,,,R
505,22,2,08/2025,124.7,28.0,0.17,O
506,22,2,04/2025,311.0,50.0,0.0,O
507,22,2,12/2025,330.4,44.0,3.1,O
508,22,2,02/2025,88.3,39.0,1.03,O
509,22,2,01/2025,314.6,46.0,0.0,O
510,22,2,07/2025,216.4,23.0,2.66,O
511,22,2,06/2025,83.7,27.0,0.21,O
512,22,2,05/2025,169.1,45.0,-0.77,O
513,22,2,03/2025,224.6,32.0,0.36,O
514,22,2,11/2025,15.4,19.0,0.0,O
515,22,2,10/2025,137.9,28.0,-0.62,O
516,22,2,09/2025,180.1,43.0,2.27,O
517,22,2,08/2025,,,,R
518,22,2,04/2025,,,,R
519,22,2,12/2025,,,,R
520,22,2,02/2025,,,,R
521,22,2,01/2025,,,,R
522,22,2,07/2025,,,,R
523,22,2,06/2025,,,,R
524,22,2,05/2025,,,,R
525,22,2,03/2025,,,,R
526,22,2,11/2025,,,,R
527,22,2,10/2025,,,,R
528,22,2,09/2025,,,,R
529,23,2,08/2025,90.9,11.0,-0.71,O
530,23,2,04/2025,168.6,43.0,0.0,O
531,23,2,12/2025,16.4,42.0,0.0,O
532,23,2,02/2025,70.0,46.0,-0.32,O
533,23,2,01/2025,9.9,20.0,3.73,O
534,23,2,07/2025,307.2,40.0,3.74,O
535,23,2,06/2025,165.4,47.0,0.0,O
536,23,2,05/2025,82.1,15.0,0.0,O
537,23,2,03/2025,279.2,39.0,1.91,O
538,23,2,11/2025,46.5,5.0,0.0,O
539,23,2,10/2025,3.6,37.0,4.37,O
540,23,2,09/2025,164.4,27.0,0.16,O
541,23,2,08/2025,,,,R
542,23,2,04/2025,,,,R
543,23,2,12/2025,,,,R
544,23,2,02/2025,,,,R
545,23,2,01/2025,,,,R
546,23,2,07/2025,,,,R
547,23,2,06/2025,,,,R
548,23,2,05/2025,,,,R
549,23,2,03/2025,,,,R
550,23,2,11/2025,,,,R
551,23,2,10/2025,,,,R
552,23,2,09/2025,,,,R
553,24,2,08/2025,119.6,34.0,3.57,O
554,24,2,04/2025,1.1,4.0,0.53,O
555,24,2,12/2025,361.4,39.0,0.7,O
556,24,2,02/2025,28.8,5.0,0.0,O
557,24,2,01/2025,366.4,44.0,0.0,O
558,24,2,07/2025,67.5,39.0,0.32,O
559,24,2,06/2025,5.8,1.0,-0.87,O
560,24,2,05/2025,22.6,20.0,2.91,O
561,24,2,03/2025,194.2,35.0,0.22,O
562,24,2,11/2025,96.9,24.0,-0.08,O
563,24,2,10/2025,78.4,28.0,0.67,O
564,24,2,09/2025,26.1,13.0,0.48,O
565,24,2,08/2025,,,,R
566,24,2,04/2025,,,,R
567,24,2,12/2025,,,,R
568,24,2,02/2025,,,,R
569,24,2,01/2025,,,,R
570,24,2,07/2025,,,,R
571,24,2,06/2025,,,,R
572,24,2,05/2025,,,,R
573,24,2,03/2025,,,,R
574,24,2,11/2025,,,,R
575,24,2,10/2025,,,,R
576,24,2,09/2025,,,,R
577,25,2,08/2025,157.5,18.0,-1.99,O
578,25,2,04/2025,32.3,35.0,-1.2,O
579,25,2,12/2025,92.2,45.0,4.38,O
580,25,2,02/2025,0.0,0.0,-0.05,O
581,25,2,01/2025,149.5,39.0,0.72,O
582,25,2,07/2025,56.9,48.0,0.0,O
583,25,2,06/2025,194.1,41.0,-1.86,O
584,25,2,05/2025,44.5,13.0,2.32,O
585,25,2,03/2025,129.5,44.0,0.32,O
586,25,2,11/2025,145.5,36.0,0.0,O
587,25,2,10/2025,190.5,28.0,-0.07,O
588,25,2,09/2025,210.3,45.0,2.02,O
589,25,2,08/2025,,,,R
590,25,2,04/2025,,,,R
591,25,2,12/2025,,,,R
592,25,2,02/2025,,,,R
593,25,2,01/2025,,,,R
594,25,2,07/2025,,,,R
595,25,2,06/2025,,,,R
596,25,2,05/2025,,,,R
597,25,2,03/2025,,,,R
598,25,2,11/2025,,,,R
599,25,2,10/2025,,,,R
600,25,2,09/2025,,,,R
601,26,2,08/2025,16.9,11.0,2.69,O
602,26,2,04/2025,68.3,14.0,-0.47,O
603,26,2,12/2025,24.9,32.0,0.57,O
604,26,2,02/2025,79.1,15.0,0.0,O
605,26,2,01/2025,6.8,12.0,0.36,O
606,26,2,07/2025,429.2,50.0,0.74,O
607,26,2,06/2025,10.3,3.0,0.7,O
608,26,2,05/2025,121.6,28.0,3.8,O
609,26,2,03/2025,60.0,7.0,1.27,O
610,26,2,11/2025,245.2,26.0,2.58,O
611,26,2,10/2025,48.0,13.0,2.3,O
612,26,2,09/2025,22.8,41.0,-0.63,O
613,26,2,08/2025,,,,R
614,26,2,04/2025,,,,R
615,26,2,12/2025,,,,R
616,26,2,02/2025,,,,R
617,26,2,01/2025,,,,R
618,26,2,07/2025,,,,R
619,26,2,06/2025,,,,R
620,26,2,05/2025,,,,R
621,26,2,03/2025,,,,R
622,26,2,11/2025,,,,R
623,26,2,10/2025,,,,R
624,26,2,09/2025,,,,R
625,27,2,08/2025,16.6,27.0,-1.48,O
626,27,2,04/2025,54.5,37.0,0.0,O
627,27,2,12/2025,14.1,2.0,0.1,O
628,27,2,02/2025,97.5,40.0,1.08,O
629,27,2,01/2025,10.1,3.0,3.71,O
630,27,2,07/2025,70.7,38.0,-0.49,O
631,27,2,06/2025,196.7,48.0,1.77,O
632,27,2,05/2025,163.9,36.0,0.86,O
633,27,2,03/2025,14.0,8.0,3.52,O
634,27,2,11/2025,363.4,43.0,2.34,O
635,27,2,10/2025,106.8,17.0,0.0,O
636,27,2,09/2025,149.7,39.0,0.67,O
637,27,2,08/2025,,,,R
638,27,2,04/2025,,,,R
639,27,2,12/2025,,,,R
640,27,2,02/2025,,,,R
641,27,2,01/2025,,,,R
642,27,2,07/2025,,,,R
643,27,2,06/2025,,,,R
644,27,2,05/2025,,,,R
645,27,2,03/2025,,,,R
646,27,2,11/2025,,,,R
647,27,2,10/2025,,,,R
648,27,2,09/2025,,,,R
649,28,2,08/2025,70.8,19.0,0.62,O
650,28,2,04/2025,133.1,26.0,3.03,O
651,28,2,12/2025,132.2,38.0,2.05,O
652,28,2,02/2025,167.3,41.0,1.15,O
653,28,2,01/2025,34.9,38.0,1.75,O
654,28,2,07/2025,339.0,34.0,0.01,O
655,28,2,06/2025,280.9,40.0,2.79,O
656,28,2,05/2025,33.0,17.0,-0.99,O
657,28,2,03/2025,18.4,6.0,4.0,O
658,28,2,11/2025,96.0,47.0,2.78,O
659,28,2,10/2025,120.9,29.0,3.32,O
660,28,2,09/2025,115.1,38.0,-0.54,O
661,28,2,08/2025,,,,R
662,28,2,04/2025,,,,R
663,28,2,12/2025,,,,R
664,28,2,02/2025,,,,R
665,28,2,01/2025,,,,R
666,28,2,07/2025,,,,R
667,28,2,06/2025,,,,R
668,28,2,05/2025,,,,R
669,28,2,03/2025,,,,R
670,28,2,11/2025,,,,R
671,28,2,10/2025,,,,R
672,28,2,09/2025,,,,R
673,29,2,08/2025,74.0,15.0,1.77,O
674,29,2,04/2025,248.7,48.0,2.83,O
675,29,2,12/2025,33.6,33.0,3.16,O
676,29,2,02/2025,171.6,44.0,0.03,O
677,29,2,01/2025,328.8,42.0,0.6,O
678,29,2,07/2025,162.8,27.0,2.73,O
679,29,2,06/2025,122.3,26.0,0.0,O
680,29,2,05/2025,184.1,22.0,0.0,O
681,29,2,03/2025,293.4,49.0,4.88,O
682,29,2,11/2025,185.4,28.0,0.53,O
683,29,2,10/2025,173.8,35.0,-1.7,O
684,29,2,09/2025,62.8,17.0,-0.2,O
685,29,2,08/2025,,,,R
686,29,2,04/2025,,,,R
687,29,2,12/2025,,,,R
688,29,2,02/2025,,,,R
689,29,2,01/2025,,,,R
690,29,2,07/2025,,,,R
691,29,2,06/2025,,,,R
692,29,2,05/2025,,,,R
693,29,2,03/2025,,,,R
694,29,2,11/2025,,,,R
695,29,2,10/2025,,,,R
696,29,2,09/2025,,,,R
697,30,2,08/2025,478.8,49.0,0.39,O
698,30,2,04/2025,109.6,17.0,-0.82,O
699,30,2,12/2025,18.9,8.0,-0.83,O
700,30,2,02/2025,306.7,34.0,0.82,O
701,30,2,01/2025,183.5,28.0,-0.51,O
702,30,2,07/2025,276.9,49.0,0.0,O
703,30,2,06/2025,12.2,20.0,-1.79,O
704,30,2,05/2025,23.3,23.0,-0.28,O
705,30,2,03/2025,331.7,46.0,-0.07,O
706,30,2,11/2025,96.1,18.0,0.9,O
707,30,2,10/2025,132.2,34.0,2.86,O
708,30,2,09/2025,18.6,16.0,0.0,O
709,30,2,08/2025,,,,R
710,30,2,04/2025,,,,R
711,30,2,12/2025,,,,R
712,30,2,02/2025,,,,R
713,30,2,01/2025,,,,R
714,30,2,07/2025,,,,R
715,30,2,06/2025,,,,R
716,30,2,05/2025,,,,R
717,30,2,03/2025,,,,R
718,30,2,11/2025,,,,R
719,30,2,10/2025,,,,R
720,30,2,09/2025,,,,R
721,31,2,08/2025,218.4,36.0,0.2,O
722,31,2,04/2025,29.4,8.0,0.23,O
723,31,2,12/2025,32.6,5.0,0.0,O
724,31,2,02/2025,5.1,44.0,-0.88,O
725,31,2,01/2025,18.0,9.0,3.93,O
726,31,2,07/2025,0.0,0.0,0.0,O
727,31,2,06/2025,0.0,0.0,-0.8,O
728,31,2,05/2025,347.6,36.0,0.61,O
729,31,2,03/2025,216.4,26.0,1.12,O
730,31,2,11/2025,23.2,13.0,-1.62,O
731,31,2,10/2025,206.2,32.0,1.16,O
732,31,2,09/2025,8.6,6.0,0.92,O
733,31,2,08/2025,,,,R
734,31,2,04/2025,,,,R
735,31,2,12/2025,,,,R
736,31,2,02/2025,,,,R
737,31,2,01/2025,,,,R
738,31,2,07/2025,,,,R
739,31,2,06/2025,,,,R
740,31,2,05/2025,,,,R
741,31,2,03/2025,,,,R
742,31,2,11/2025,,,,R
743,31,2,10/2025,,,,R
744,31,2,09/2025,,,,R
745,32,2,08/2025,67.1,23.0,2.65,O
746,32,2,04/2025,304.0,46.0,1.29,O
747,32,2,12/2025,122.8,27.0,2.07,O
748,32,2,02/2025,132.3,32.0,0.84,O
749,32,2,01/2025,139.5,14.0,-1.39,O
750,32,2,07/2025,19.3,3.0,-0.91,O
751,32,2,06/2025,64.8,24.0,-0.08,O
752,32,2,05/2025,207.1,21.0,-1.6,O
753,32,2,03/2025,242.7,49.0,1.76,O
754,32,2,11/2025,98.8,29.0,0.13,O
755,32,2,10/2025,251.4,31.0,1.08,O
756,32,2,09/2025,231.9,27.0,-1.04,O
757,32,2,08/2025,,,,R
758,32,2,04/2025,,,,R
759,32,2,12/2025,,,,R
760,32,2,02/2025,,,,R
761,32,2,01/2025,,,,R
762,32,2,07/2025,,,,R
763,32,2,06/2025,,,,R
764,32,2,05/2025,,,,R
765,32,2,03/2025,,,,R
766,32,2,11/2025,,,,R
767,32,2,10/2025,,,,R
768,32,2,09/2025,,,,R
769,33,2,08/2025,313.5,46.0,0.58,O
770,33,2,04/2025,3.4,1.0,0.58,O
771,33,2,12/2025,81.2,24.0,1.45,O
772,33,2,02/2025,36.6,16.0,1.87,O
773,33,2,01/2025,74.6,15.0,0.67,O
774,33,2,07/2025,110.0,42.0,-1.9,O
775,33,2,06/2025,12.5,31.0,0.0,O
776,33,2,05/2025,7.7,1.0,0.15,O
777,33,2,03/2025,7.7,5.0,-0.59,O
778,33,2,11/2025,204.3,25.0,4.85,O
779,33,2,10/2025,315.1,46.0,-0.84,O
780,33,2,09/2025,134.5,22.0,0.97,O
781,33,2,08/2025,,,,R
782,33,2,04/2025,,,,R
783,33,2,12/2025,,,,R
784,33,2,02/2025,,,,R
785,33,2,01/2025,,,,R
786,33,2,07/2025,,,,R
787,33,2,06/2025,,,,R
788,33,2,05/2025,,,,R
789,33,2,03/2025,,,,R
790,33,2,11/2025,,,,R
791,33,2,10/2025,,,,R
792,33,2,09/2025,,,,R
793,34,2,08/2025,243.1,25.0,1.39,O
794,34,2,04/2025,230.8,35.0,-0.37,O
795,34,2,12/2025,118.1,41.0,0.26,O
796,34,2,02/2025,479.3,49.0,0.0,O
797,34,2,01/2025,166.6,46.0,4.24,O
798,34,2,07/2025,41.8,44.0,1.12,O
799,34,2,06/2025,100.8,29.0,0.0,O
800,34,2,05/2025,35.1,26.0,0.88,O
801,34,2,03/2025,177.7,36.0,0.0,O
802,34,2,11/2025,136.4,19.0,2.24,O
803,34,2,10/2025,435.5,46.0,0.1,O
804,34,2,09/2025,45.1,8.0,4.13,O
805,34,2,08/2025,,,,R
806,34,2,04/2025,,,,R
807,34,2,12/2025,,,,R
808,34,2,02/2025,,,,R
809,34,2,01/2025,,,,R
810,34,2,07/2025,,,,R
811,34,2,06/2025,,,,R
812,34,2,05/2025,,,,R
813,34,2,03/2025,,,,R
814,34,2,11/2025,,,,R
815,34,2,10/2025,,,,R
816,34,2,09/2025,,,,R
817,35,2,08/2025,107.4,44.0,-0.01,O
818,35,2,04/2025,43.4,5.0,0.84,O
819,35,2,12/2025,0.2,13.0,0.99,O
820,35,2,02/2025,25.7,10.0,0.05,O
821,35,2,01/2025,122.7,31.0,2.28,O
822,35,2,07/2025,2.9,3.0,-0.71,O
823,35,2,06/2025,55.4,35.0,1.51,O
824,35,2,05/2025,174.8,31.0,2.06,O
825,35,2,03/2025,72.5,26.0,0.0,O
826,35,2,11/2025,199.9,35.0,0.54,O
827,35,2,10/2025,332.8,45.0,4.8,O
828,35,2,09/2025,301.1,50.0,1.52,O
829,35,2,08/2025,,,,R
830,35,2,04/2025,,,,R
831,35,2,12/2025,,,,R
832,35,2,02/2025,,,,R
833,35,2,01/2025,,,,R
834,35,2,07/2025,,,,R
835,35,2,06/2025,,,,R
836,35,2,05/2025,,,,R
837,35,2,03/2025,,,,R
838,35,2,11/2025,,,,R
839,35,2,10/2025,,,,R
840,35,2,09/2025,,,,R
841,36,2,08/2025,15.4,34.0,0.11,O
842,36,2,04/2025,265.6,28.0,0.0,O
843,36,2,12/2025,14.5,50.0,2.01,O
844,36,2,02/2025,27.8,3.0,-0.1,O
845,36,2,01/2025,197.2,31.0,0.79,O
846,36,2,07/2025,185.0,31.0,1.87,O
847,36,2,06/2025,300.1,41.0,0.12,O
848,36,2,05/2025,11.0,2.0,1.16,O
849,36,2,03/2025,28.4,10.0,2.84,O
850,36,2,11/2025,12.8,10.0,0.41,O
851,36,2,10/2025,345.5,44.0,2.63,O
852,36,2,09/2025,312.3,36.0,-0.97,O
853,36,2,08/2025,,,,R
854,36,2,04/2025,,,,R
855,36,2,12/2025,,,,R
856,36,2,02/2025,,,,R
857,36,2,01/2025,,,,R
858,36,2,07/2025,,,,R
859,36,2,06/2025,,,,R
860,36,2,05/2025,,,,R
861,36,2,03/2025,,,,R
862,36,2,11/2025,,,,R
863,36,2,10/2025,,,,R
864,36,2,09/2025,,,,R
865,37,2,08/2025,23.4,21.0,0.34,O
866,37,2,04/2025,249.1,38.0,-0.24,O
867,37,2,12/2025,7.7,28.0,0.19,O
868,37,2,02/2025,72.0,20.0,-0.01,O
869,37,2,01/2025,81.7,12.0,0.57,O
870,37,2,07/2025,7.5,1.0,1.04,O
871,37,2,06/2025,53.2,6.0,0.86,O
872,37,2,05/2025,229.3,41.0,0.92,O
873,37,2,03/2025,6.5,1.0,0.0,O
874,37,2,11/2025,457.3,46.0,4.01,O
875,37,2,10/2025,64.5,31.0,-0.68,O
876,37,2,09/2025,16.0,9.0,1.69,O
877,37,2,08/2025,,,,R
878,37,2,04/2025,,,,R
879,37,2,12/2025,,,,R
880,37,2,02/2025,,,,R
881,37,2,01/2025,,,,R
882,37,2,07/2025,,,,R
883,37,2,06/2025,,,,R
884,37,2,05/2025,,,,R
885,37,2,03/2025,,,,R
886,37,2,11/2025,,,,R
887,37,2,10/2025,,,,R
888,37,2,09/2025,,,,R
889,38,2,08/2025,11.4,3.0,2.38,O
890,38,2,04/2025,193.9,27.0,1.42,O
891,38,2,12/2025,20.4,3.0,0.98,O
892,38,2,02/2025,88.8,11.0,0.48,O
893,38,2,01/2025,383.3,41.0,1.72,O
894,38,2,07/2025,22.2,6.0,-1.94,O
895,38,2,06/2025,413.7,46.0,0.2,O
896,38,2,05/2025,143.8,19.0,0.7,O
897,38,2,03/2025,143.3,27.0,0.0,O
898,38,2,11/2025,23.4,4.0,1.83,O
899,38,2,10/2025,222.1,27.0,-0.36,O
900,38,2,09/2025,332.9,38.0,-1.73,O
901,38,2,08/2025,,,,R
902,38,2,04/2025,,,,R
903,38,2,12/2025,,,,R
904,38,2,02/2025,,,,R
905,38,2,01/2025,,,,R
906,38,2,07/2025,,,,R
907,38,2,06/2025,,,,R
908,38,2,05/2025,,,,R
909,38,2,03/2025,,,,R
910,38,2,11/2025,,,,R
911,38,2,10/2025,,,,R
912,38,2,09/2025,,,,R
913,39,2,08/2025,107.5,41.0,3.82,O
914,39,2,04/2025,172.2,24.0,2.82,O
915,39,2,12/2025,6.2,6.0,0.0,O
916,39,2,02/2025,106.3,11.0,-0.98,O
917,39,2,01/2025,0.9,3.0,0.05,O
918,39,2,07/2025,153.2,27.0,1.98,O
919,39,2,06/2025,132.5,43.0,0.6,O
920,39,2,05/2025,20.4,5.0,0.0,O
921,39,2,03/2025,147.8,26.0,2.13,O
922,39,2,11/2025,131.3,40.0,1.35,O
923,39,2,10/2025,10.0,19.0,-0.7,O
924,39,2,09/2025,163.3,19.0,0.0,O
925,39,2,08/2025,,,,R
926,39,2,04/2025,,,,R
927,39,2,12/2025,,,,R
928,39,2,02/2025,,,,R
929,39,2,01/2025,,,,R
930,39,2,07/2025,,,,R
931,39,2,06/2025,,,,R
932,39,2,05/2025,,,,R
933,39,2,03/2025,,,,R
934,39,2,11/2025,,,,R
935,39,2,10/2025,,,,R
936,39,2,09/2025,,,,R
937,40,2,08/2025,85.8,26.0,0.64,O
938,40,2,04/2025,68.2,13.0,2.25,O
939,40,2,12/2025,50.6,25.0,1.15,O
940,40,2,02/2025,178.4,31.0,-0.27,O
941,40,2,01/2025,279.7,45.0,1.42,O
942,40,2,07/2025,28.5,4.0,4.32,O
943,40,2,06/2025,79.7,27.0,0.07,O
944,40,2,05/2025,292.0,39.0,2.75,O
945,40,2,03/2025,13.8,50.0,0.11,O
946,40,2,11/2025,65.0,8.0,0.73,O
947,40,2,10/2025,8.8,3.0,0.76,O
948,40,2,09/2025,82.5,39.0,0.0,O
949,40,2,08/2025,,,,R
950,40,2,04/2025,,,,R
951,40,2,12/2025,,,,R
952,40,2,02/2025,,,,R
953,40,2,01/2025,,,,R
954,40,2,07/2025,,,,R
955,40,2,06/2025,,,,R
956,40,2,05/2025,,,,R
957,40,2,03/2025,,,,R
958,40,2,11/2025,,,,R
959,40,2,10/2025,,,,R
960,40,2,09/2025,,,,R
961,41,2,08/2025,80.3,9.0,1.06,O
962,41,2,04/2025,32.4,25.0,0.94,O
963,41,2,12/2025,121.5,37.0,1.16,O
964,41,2,02/2025,81.7,11.0,-0.84,O
965,41,2,01/2025,69.4,14.0,0.79,O
966,41,2,07/2025,30.7,26.0,0.0,O
967,41,2,06/2025,4.9,1.0,0.89,O
968,41,2,05/2025,126.5,17.0,0.62,O
969,41,2,03/2025,187.8,24.0,1.48,O
970,41,2,11/2025,100.7,22.0,-0.78,O
971,41,2,10/2025,58.3,12.0,-0.28,O
972,41,2,09/2025,34.7,30.0,2.23,O
973,41,2,08/2025,,,,R
974,41,2,04/2025,,,,R
975,41,2,12/2025,,,,R
976,41,2,02/2025,,,,R
977,41,2,01/2025,,,,R
978,41,2,07/2025,,,,R
979,41,2,06/2025,,,,R
980,41,2,05/2025,,,,R
981,41,2,03/2025,,,,R
982,41,2,11/2025,,,,R
983,41,2,10/2025,,,,R
984,41,2,09/2025,,,,R
985,42,2,08/2025,147.6,18.0,1.31,O
986,42,2,04/2025,24.1,38.0,-0.18,O
987,42,2,12/2025,194.2,46.0,-0.47,O
988,42,2,02/2025,41.5,21.0,3.37,O
989,42,2,01/2025,382.0,50.0,0.0,O
990,42,2,07/2025,5.7,1.0,1.16,O
991,42,2,06/2025,299.3,48.0,4.25,O
992,42,2,05/2025,13.1,2.0,0.55,O
993,42,2,03/2025,203.4,32.0,1.64,O
994,42,2,11/2025,21.7,4.0,-0.86,O
995,42,2,10/2025,88.9,11.0,-0.9,O
996,42,2,09/2025,203.1,36.0,4.47,O
997,42,2,08/2025,,,,R
998,42,2,04/2025,,,,R
999,42,2,12/2025,,,,R
1000,42,2,02/2025,,,,R
1001,42,2,01/2025,,,,R
1002,42,2,07/2025,,,,R
1003,42,2,06/2025,,,,R
1004,42,2,05/2025,,,,R
1005,42,2,03/2025,,,,R
1006,42,2,11/2025,,,,R
1007,42,2,10/2025,,,,R
1008,42,2,09/2025,,,,R
1009,43,2,08/2025,67.6,41.0,0.0,O
1010,43,2,04/2025,8.9,46.0,2.93,O
1011,43,2,12/2025,233.9,39.0,0.43,O
1012,43,2,02/2025,22.1,3.0,0.0,O
1013,43,2,01/2025,54.6,46.0,1.0,O
1014,43,2,07/2025,380.5,48.0,4.19,O
1015,43,2,06/2025,322.0,42.0,1.55,O
1016,43,2,05/2025,74.4,32.0,-1.32,O
1017,43,2,03/2025,61.4,12.0,2.9,O
