Date,Année,Mois,Numéro mois,Semestre,Numéro semaine,Jour,Numéro jour,Est jour semaine,Mois/Année
2028-11-22 00:00:00.000,2028,novembre,11,2,47,mercredi,22,True,novembre (2028)
2028-11-23 00:00:00.000,2028,novembre,11,2,47,jeudi,23,True,novembre (2028)
2028-11-24 00:00:00.000,2028,novembre,11,2,47,vendredi,24,True,novembre (2028)
2028-11-25 00:00:00.000,2028,novembre,11,2,47,samedi,25,False,novembre (2028)
2028-11-26 00:00:00.000,2028,novembre,11,2,47,dimanche,26,False,novembre (2028)
2028-11-27 00:00:00.000,2028,novembre,11,2,48,lundi,27,True,novembre (2028)
2028-11-28 00:00:00.000,2028,novembre,11,2,48,mardi,28,True,novembre (2028)
2028-11-29 00:00:00.000,2028,novembre,11,2,48,mercredi,29,True,novembre (2028)
2028-11-30 00:00:00.000,2028,novembre,11,2,48,jeudi,30,True,novembre (2028)
2028-12-01 00:00:00.000,2028,decembre,12,2,48,vendredi,1,True,decembre (2028)
2028-12-02 00:00:00.000,2028,decembre,12,2,48,samedi,2,False,decembre (2028)
2028-12-03 00:00:00.000,2028,decembre,12,2,48,dimanche,3,False,decembre (2028)
2028-12-04 00:00:00.000,2028,decembre,12,2,49,lundi,4,True,decembre (2028)
2028-12-05 00:00:00.000,2028,decembre,12,2,49,mardi,5,True,decembre (2028)
2028-12-06 00:00:00.000,2028,decembre,12,2,49,mercredi,6,True,decembre (2028)
2028-12-07 00:00:00.000,2028,decembre,12,2,49,jeudi,7,True,decembre (2028)
2028-12-08 00:00:00.000,2028,decembre,12,2,49,vendredi,8,True,decembre (2028)
2028-12-09 00:00:00.000,2028,decembre,12,2,49,samedi,9,False,decembre (2028)
2028-12-10 00:00:00.000,2028,decembre,12,2,49,dimanche,10,False,decembre (2028)
2028-12-11 00:00:00.000,2028,decembre,12,2,50,lundi,11,True,decembre (2028)
2028-12-12 00:00:00.000,2028,decembre,12,2,50,mardi,12,True,decembre (2028)
2028-12-13 00:00:00.000,2028,decembre,12,2,50,mercredi,13,True,decembre (2028)
2028-12-14 00:00:00.000,2028,decembre,12,2,50,jeudi,14,True,decembre (2028)
2028-12-15 00:00:00.000,2028,decembre,12,2,50,vendredi,15,True,decembre (2028)
2028-12-16 00:00:00.000,2028,decembre,12,2,50,samedi,16,False,decembre (2028)
2028-12-17 00:00:00.000,2028,decembre,12,2,50,dimanche,17,False,decembre (2028)
2028-12-18 00:00:00.000,2028,decembre,12,2,51,lundi,18,True,decembre (2028)
2028-12-19 00:00:00.000,2028,decembre,12,2,51,mardi,19,True,decembre (2028)
2028-12-20 00:00:00.000,2028,decembre,12,2,51,mercredi,20,True,decembre (2028)
2028-12-21 00:00:00.000,2028,decembre,12,2,51,jeudi,21,True,decembre (2028)
2028-12-22 00:00:00.000,2028,decembre,12,2,51,vendredi,22,True,decembre (2028)
2028-12-23 00:00:00.000,2028,decembre,12,2,51,samedi,23,False,decembre (2028)
2028-12-24 00:00:00.000,2028,decembre,12,2,51,dimanche,24,False,decembre (2028)
2028-12-25 00:00:00.000,2028,decembre,12,2,52,lundi,25,True,decembre (2028)
2028-12-26 00:00:00.000,2028,decembre,12,2,52,mardi,26,True,decembre (2028)
2028-12-27 00:00:00.000,2028,decembre,12,2,52,mercredi,27,True,decembre (2028)
2028-12-28 00:00:00.000,2028,decembre,12,2,52,jeudi,28,True,decembre (2028)
2028-12-29 00:00:00.000,2028,decembre,12,2,52,vendredi,29,True,decembre (2028)
2028-12-30 00:00:00.000,2028,decembre,12,2,52,samedi,30,False,decembre (2028)
2028-12-31 00:00:00.000,2028,decembre,12,2,52,dimanche,31,False,decembre (2028)
2029-01-01 00:00:00.000,2029,janvier,1,1,1,lundi,1,True,janvier (2029)
2029-01-02 00:00:00.000,2029,janvier,1,1,1,mardi,2,True,janvier (2029)
2029-01-03 00:00:00.000,2029,janvier,1,1,1,mercredi,3,True,janvier (2029)
2029-01-04 00:00:00.000,2029,janvier,1,1,1,jeudi,4,True,janvier (2029)
2029-01-05 00:00:00.000,2029,janvier,1,1,1,vendredi,5,True,janvier (2029)
2029-01-06 00:00:00.000,2029,janvier,1,1,1,samedi,6,False,janvier (2029)
2029-01-07 00:00:00.000,2029,janvier,1,1,1,dimanche,7,False,janvier (2029)
2029-01-08 00:00:00.000,2029,janvier,1,1,2,lundi,8,True,janvier (2029)
2029-01-09 00:00:00.000,2029,janvier,1,1,2,mardi,9,True,janvier (2029)
2029-01-10 00:00:00.000,2029,janvier,1,1,2,mercredi,10,True,janvier (2029)
2029-01-11 00:00:00.000,2029,janvier,1,1,2,jeudi,11,True,janvier (2029)
2029-01-12 00:00:00.000,2029,janvier,1,1,2,vendredi,12,True,janvier (2029)
2029-01-13 00:00:00.000,2029,janvier,1,1,2,samedi,13,False,janvier (2029)
2029-01-14 00:00:00.000,2029,janvier,1,1,2,dimanche,14,False,janvier (2029)
2029-01-15 00:00:00.000,2029,janvier,1,1,3,lundi,15,True,janvier (2029)
2029-01-16 00:00:00.000,2029,janvier,1,1,3,mardi,16,True,janvier (2029)
2029-01-17 00:00:00.000,2029,janvier,1,1,3,mercredi,17,True,janvier (2029)
2029-01-18 00:00:00.000,2029,janvier,1,1,3,jeudi,18,True,janvier (2029)
2029-01-19 00:00:00.000,2029,janvier,1,1,3,vendredi,19,True,janvier (2029)
2029-01-20 00:00:00.000,2029,janvier,1,1,3,samedi,20,False,janvier (2029)
2029-01-21 00:00:00.000,2029,janvier,1,1,3,dimanche,21,False,janvier (2029)
2029-01-22 00:00:00.000,2029,janvier,1,1,4,lundi,22,True,janvier (2029)
2029-01-23 00:00:00.000,2029,janvier,1,1,4,mardi,23,True,janvier (2029)
2029-01-24 00:00:00.000,2029,janvier,1,1,4,mercredi,24,True,janvier (2029)
2029-01-25 00:00:00.000,2029,janvier,1,1,4,jeudi,25,True,janvier (2029)
2029-01-26 00:00:00.000,2029,janvier,1,1,4,vendredi,26,True,janvier (2029)
2029-01-27 00:00:00.000,2029,janvier,1,1,4,samedi,27,False,janvier (2029)
2029-01-28 00:00:00.000,2029,janvier,1,1,4,dimanche,28,False,janvier (2029)
2029-01-29 00:00:00.000,2029,janvier,1,1,5,lundi,29,True,janvier (2029)
2029-01-30 00:00:00.000,2029,janvier,1,1,5,mardi,30,True,janvier (2029)
2029-01-31 00:00:00.000,2029,janvier,1,1,5,mercredi,31,True,janvier (2029)
2029-02-01 00:00:00.000,2029,fevrier,2,1,5,jeudi,1,True,fevrier (2029)
2029-02-02 00:00:00.000,2029,fevrier,2,1,5,vendredi,2,True,fevrier (2029)
2029-02-03 00:00:00.000,2029,fevrier,2,1,5,samedi,3,False,fevrier (2029)
2029-02-04 00:00:00.000,2029,fevrier,2,1,5,dimanche,4,False,fevrier (2029)
2029-02-05 00:00:00.000,2029,fevrier,2,1,6,lundi,5,True,fevrier (2029)
2029-02-06 00:00:00.000,2029,fevrier,2,1,6,mardi,6,True,fevrier (2029)
2029-02-07 00:00:00.000,2029,fevrier,2,1,6,mercredi,7,True,fevrier (2029)
2029-02-08 00:00:00.000,2029,fevrier,2,1,6,jeudi,8,True,fevrier (2029)
2029-02-09 00:00:00.000,2029,fevrier,2,1,6,vendredi,9,True,fevrier (2029)
2029-02-10 00:00:00.000,2029,fevrier,2,1,6,samedi,10,False,fevrier (2029)
2029-02-11 00:00:00.000,2029,fevrier,2,1,6,dimanche,11,False,fevrier (2029)
2029-02-12 00:00:00.000,2029,fevrier,2,1,7,lundi,12,True,fevrier (2029)
2029-02-13 00:00:00.000,2029,fevrier,2,1,7,mardi,13,True,fevrier (2029)
2029-02-14 00:00:00.000,2029,fevrier,2,1,7,mercredi,14,True,fevrier (2029)
2029-02-15 00:00:00.000,2029,fevrier,2,1,7,jeudi,15,True,fevrier (2029)
2029-02-16 00:00:00.000,2029,fevrier,2,1,7,vendredi,16,True,fevrier (2029)
2029-02-17 00:00:00.000,2029,fevrier,2,1,7,samedi,17,False,fevrier (2029)
2029-02-18 00:00:00.000,2029,fevrier,2,1,7,dimanche,18,False,fevrier (2029)
2029-02-19 00:00:00.000,2029,fevrier,2,1,8,lundi,19,True,fevrier (2029)
2029-02-20 00:00:00.000,2029,fevrier,2,1,8,mardi,20,True,fevrier (2029)
2029-02-21 00:00:00.000,2029,fevrier,2,1,8,mercredi,21,True,fevrier (2029)
2029-02-22 00:00:00.000,2029,fevrier,2,1,8,jeudi,22,True,fevrier (2029)
2029-02-23 00:00:00.000,2029,fevrier,2,1,8,vendredi,23,True,fevrier (2029)
2029-02-24 00:00:00.000,2029,fevrier,2,1,8,samedi,24,False,fevrier (2029)
2029-02-25 00:00:00.000,2029,fevrier,2,1,8,dimanche,25,False,fevrier (2029)
2029-02-26 00:00:00.000,2029,fevrier,2,1,9,lundi,26,True,fevrier (2029)
2029-02-27 00:00:00.000,2029,fevrier,2,1,9,mardi,27,True,fevrier (2029)
2029-02-28 00:00:00.000,2029,fevrier,2,1,9,mercredi,28,True,fevrier (2029)
2029-03-01 00:00:00.000,2029,mars,3,1,9,jeudi,1,True,mars (2029)
2029-03-02 00:00:00.000,2029,mars,3,1,9,vendredi,2,True,mars (2029)
2029-03-03 00:00:00.000,2029,mars,3,1,9,samedi,3,False,mars (2029)
2029-03-04 00:00:00.000,2029,mars,3,1,9,dimanche,4,False,mars (2029)
2029-03-05 00:00:00.000,2029,mars,3,1,10,lundi,5,True,mars (2029)
2029-03-06 00:00:00.000,2029,mars,3,1,10,mardi,6,True,mars (2029)
2029-03-07 00:00:00.000,2029,mars,3,1,10,mercredi,7,True,mars (2029)
2029-03-08 00:00:00.000,2029,mars,3,1,10,jeudi,8,True,mars (2029)
2029-03-09 00:00:00.000,2029,mars,3,1,10,vendredi,9,True,mars (2029)
2029-03-10 00:00:00.000,2029,mars,3,1,10,samedi,10,False,mars (2029)
2029-03-11 00:00:00.000,2029,mars,3,1,10,dimanche,11,False,mars (2029)
2029-03-12 00:00:00.000,2029,mars,3,1,11,lundi,12,True,mars (2029)
2029-03-13 00:00:00.000,2029,mars,3,1,11,mardi,13,True,mars (2029)
2029-03-14 00:00:00.000,2029,mars,3,1,11,mercredi,14,True,mars (2029)
2029-03-15 00:00:00.000,2029,mars,3,1,11,jeudi,15,True,mars (2029)
2029-03-16 00:00:00.000,2029,mars,3,1,11,vendredi,16,True,mars (2029)
2029-03-17 00:00:00.000,2029,mars,3,1,11,samedi,17,False,mars (2029)
2029-03-18 00:00:00.000,2029,mars,3,1,11,dimanche,18,False,mars (2029)
2029-03-19 00:00:00.000,2029,mars,3,1,12,lundi,19,True,mars (2029)
2029-03-20 00:00:00.000,2029,mars,3,1,12,mardi,20,True,mars (2029)
2029-03-21 00:00:00.000,2029,mars,3,1,12,mercredi,21,True,mars (2029)
2029-03-22 00:00:00.000,2029,mars,3,1,12,jeudi,22,True,mars (2029)
2029-03-23 00:00:00.000,2029,mars,3,1,12,vendredi,23,True,mars (2029)
2029-03-24 00:00:00.000,2029,mars,3,1,12,samedi,24,False,mars (2029)
2029-03-25 00:00:00.000,2029,mars,3,1,12,dimanche,25,False,mars (2029)
2029-03-26 00:00:00.000,2029,mars,3,1,13,lundi,26,True,mars (2029)
2029-03-27 00:00:00.000,2029,mars,3,1,13,mardi,27,True,mars (2029)
2029-03-28 00:00:00.000,2029,mars,3,1,13,mercredi,28,True,mars (2029)
2029-03-29 00:00:00.000,2029,mars,3,1,13,jeudi,29,True,mars (2029)
2029-03-30 00:00:00.000,2029,mars,3,1,13,vendredi,30,True,mars (2029)
2029-03-31 00:00:00.000,2029,mars,3,1,13,samedi,31,False,mars (2029)
2029-04-01 00:00:00.000,2029,avril,4,1,13,dimanche,1,False,avril (2029)
2029-04-02 00:00:00.000,2029,avril,4,1,14,lundi,2,True,avril (2029)
2029-04-03 00:00:00.000,2029,avril,4,1,14,mardi,3,True,avril (2029)
2029-04-04 00:00:00.000,2029,avril,4,1,14,mercredi,4,True,avril (2029)
2029-04-05 00:00:00.000,2029,avril,4,1,14,jeudi,5,True,avril (2029)
2029-04-06 00:00:00.000,2029,avril,4,1,14,vendredi,6,True,avril (2029)
2029-04-07 00:00:00.000,2029,avril,4,1,14,samedi,7,False,avril (2029)
2029-04-08 00:00:00.000,2029,avril,4,1,14,dimanche,8,False,avril (2029)
2029-04-09 00:00:00.000,2029,avril,4,1,15,lundi,9,True,avril (2029)
2029-04-10 00:00:00.000,2029,avril,4,1,15,mardi,10,True,avril (2029)
2029-04-11 00:00:00.000,2029,avril,4,1,15,mercredi,11,True,avril (2029)
2029-04-12 00:00:00.000,2029,avril,4,1,15,jeudi,12,True,avril (2029)
2029-04-13 00:00:00.000,2029,avril,4,1,15,vendredi,13,True,avril (2029)
2029-04-14 00:00:00.000,2029,avril,4,1,15,samedi,14,False,avril (2029)
2029-04-15 00:00:00.000,2029,avril,4,1,15,dimanche,15,False,avril (2029)
2029-04-16 00:00:00.000,2029,avril,4,1,16,lundi,16,True,avril (2029)
2029-04-17 00:00:00.000,2029,avril,4,1,16,mardi,17,True,avril (2029)
2029-04-18 00:00:00.000,2029,avril,4,1,16,mercredi,18,True,avril (2029)
2029-04-19 00:00:00.000,2029,avril,4,1,16,jeudi,19,True,avril (2029)
2029-04-20 00:00:00.000,2029,avril,4,1,16,vendredi,20,True,avril (2029)
2029-04-21 00:00:00.000,2029,avril,4,1,16,samedi,21,False,avril (2029)
2029-04-22 00:00:00.000,2029,avril,4,1,16,dimanche,22,False,avril (2029)
2029-04-23 00:00:00.000,2029,avril,4,1,17,lundi,23,True,avril (2029)
2029-04-24 00:00:00.000,2029,avril,4,1,17,mardi,24,True,avril (2029)
2029-04-25 00:00:00.000,2029,avril,4,1,17,mercredi,25,True,avril (2029)
2029-04-26 00:00:00.000,2029,avril,4,1,17,jeudi,26,True,avril (2029)
2029-04-27 00:00:00.000,2029,avril,4,1,17,vendredi,27,True,avril (2029)
2029-04-28 00:00:00.000,2029,avril,4,1,17,samedi,28,False,avril (2029)
2029-04-29 00:00:00.000,2029,avril,4,1,17,dimanche,29,False,avril (2029)
2029-04-30 00:00:00.000,2029,avril,4,1,18,lundi,30,True,avril (2029)
2029-05-01 00:00:00.000,2029,mai,5,1,18,mardi,1,True,mai (2029)
2029-05-02 00:00:00.000,2029,mai,5,1,18,mercredi,2,True,mai (2029)
2029-05-03 00:00:00.000,2029,mai,5,1,18,jeudi,3,True,mai (2029)
2029-05-04 00:00:00.000,2029,mai,5,1,18,vendredi,4,True,mai (2029)
2029-05-05 00:00:00.000,2029,mai,5,1,18,samedi,5,False,mai (2029)
2029-05-06 00:00:00.000,2029,mai,5,1,18,dimanche,6,False,mai (2029)
2029-05-07 00:00:00.000,2029,mai,5,1,19,lundi,7,True,mai (2029)
2029-05-08 00:00:00.000,2029,mai,5,1,19,mardi,8,True,mai (2029)
2029-05-09 00:00:00.000,2029,mai,5,1,19,mercredi,9,True,mai (2029)
2029-05-10 00:00:00.000,2029,mai,5,1,19,jeudi,10,True,mai (2029)
2029-05-11 00:00:00.000,2029,mai,5,1,19,vendredi,11,True,mai (2029)
2029-05-12 00:00:00.000,2029,mai,5,1,19,samedi,12,False,mai (2029)
2029-05-13 00:00:00.000,2029,mai,5,1,19,dimanche,13,False,mai (2029)
2029-05-14 00:00:00.000,2029,mai,5,1,20,lundi,14,True,mai (2029)
2029-05-15 00:00:00.000,2029,mai,5,1,20,mardi,15,True,mai (2029)
2029-05-16 00:00:00.000,2029,mai,5,1,20,mercredi,16,True,mai (2029)
2029-05-17 00:00:00.000,2029,mai,5,1,20,jeudi,17,True,mai (2029)
2029-05-18 00:00:00.000,2029,mai,5,1,20,vendredi,18,True,mai (2029)
2029-05-19 00:00:00.000,2029,mai,5,1,20,samedi,19,False,mai (2029)
2029-05-20 00:00:00.000,2029,mai,5,1,20,dimanche,20,False,mai (2029)
2029-05-21 00:00:00.000,2029,mai,5,1,21,lundi,21,True,mai (2029)
2029-05-22 00:00:00.000,2029,mai,5,1,21,mardi,22,True,mai (2029)
2029-05-23 00:00:00.000,2029,mai,5,1,21,mercredi,23,True,mai (2029)
2029-05-24 00:00:00.000,2029,mai,5,1,21,jeudi,24,True,mai (2029)
2029-05-25 00:00:00.000,2029,mai,5,1,21,vendredi,25,True,mai (2029)
2029-05-26 00:00:00.000,2029,mai,5,1,21,samedi,26,False,mai (2029)
2029-05-27 00:00:00.000,2029,mai,5,1,21,dimanche,27,False,mai (2029)
2029-05-28 00:00:00.000,2029,mai,5,1,22,lundi,28,True,mai (2029)
2029-05-29 00:00:00.000,2029,mai,5,1,22,mardi,29,True,mai (2029)
2029-05-30 00:00:00.000,2029,mai,5,1,22,mercredi,30,True,mai (2029)
2029-05-31 00:00:00.000,2029,mai,5,1,22,jeudi,31,True,mai (2029)
2029-06-01 00:00:00.000,2029,juin,6,1,22,vendredi,1,True,juin (2029)
2029-06-02 00:00:00.000,2029,juin,6,1,22,samedi,2,False,juin (2029)
2029-06-03 00:00:00.000,2029,juin,6,1,22,dimanche,3,False,juin (2029)
2029-06-04 00:00:00.000,2029,juin,6,1,23,lundi,4,True,juin (2029)
2029-06-05 00:00:00.000,2029,juin,6,1,23,mardi,5,True,juin (2029)
2029-06-06 00:00:00.000,2029,juin,6,1,23,mercredi,6,True,juin (2029)
2029-06-07 00:00:00.000,2029,juin,6,1,23,jeudi,7,True,juin (2029)
2029-06-08 00:00:00.000,2029,juin,6,1,23,vendredi,8,True,juin (2029)
2029-06-09 00:00:00.000,2029,juin,6,1,23,samedi,9,False,juin (2029)
2029-06-10 00:00:00.000,2029,juin,6,1,23,dimanche,10,False,juin (2029)
2029-06-11 00:00:00.000,2029,juin,6,1,24,lundi,11,True,juin (2029)
2029-06-12 00:00:00.000,2029,juin,6,1,24,mardi,12,True,juin (2029)
2029-06-13 00:00:00.000,2029,juin,6,1,24,mercredi,13,True,juin (2029)
2029-06-14 00:00:00.000,2029,juin,6,1,24,jeudi,14,True,juin (2029)
2029-06-15 00:00:00.000,2029,juin,6,1,24,vendredi,15,True,juin (2029)
2029-06-16 00:00:00.000,2029,juin,6,1,24,samedi,16,False,juin (2029)
2029-06-17 00:00:00.000,2029,juin,6,1,24,dimanche,17,False,juin (2029)
2029-06-18 00:00:00.000,2029,juin,6,1,25,lundi,18,True,juin (2029)
2029-06-19 00:00:00.000,2029,juin,6,1,25,mardi,19,True,juin (2029)
2029-06-20 00:00:00.000,2029,juin,6,1,25,mercredi,20,True,juin (2029)
2029-06-21 00:00:00.000,2029,juin,6,1,25,jeudi,21,True,juin (2029)
2029-06-22 00:00:00.000,2029,juin,6,1,25,vendredi,22,True,juin (2029)
2029-06-23 00:00:00.000,2029,juin,6,1,25,samedi,23,False,juin (2029)
2029-06-24 00:00:00.000,2029,juin,6,1,25,dimanche,24,False,juin (2029)
2029-06-25 00:00:00.000,2029,juin,6,1,26,lundi,25,True,juin (2029)
2029-06-26 00:00:00.000,2029,juin,6,1,26,mardi,26,True,juin (2029)
2029-06-27 00:00:00.000,2029,juin,6,1,26,mercredi,27,True,juin (2029)
2029-06-28 00:00:00.000,2029,juin,6,1,26,jeudi,28,True,juin (2029)
2029-06-29 00:00:00.000,2029,juin,6,1,26,vendredi,29,True,juin (2029)
2029-06-30 00:00:00.000,2029,juin,6,1,26,samedi,30,False,juin (2029)
2029-07-01 00:00:00.000,2029,juillet,7,2,26,dimanche,1,False,juillet (2029)
2029-07-02 00:00:00.000,2029,juillet,7,2,27,lundi,2,True,juillet (2029)
2029-07-03 00:00:00.000,2029,juillet,7,2,27,mardi,3,True,juillet (2029)
2029-07-04 00:00:00.000,2029,juillet,7,2,27,mercredi,4,True,juillet (2029)
2029-07-05 00:00:00.000,2029,juillet,7,2,27,jeudi,5,True,juillet (2029)
2029-07-06 00:00:00.000,2029,juillet,7,2,27,vendredi,6,True,juillet (2029)
2029-07-07 00:00:00.000,2029,juillet,7,2,27,samedi,7,False,juillet (2029)
2029-07-08 00:00:00.000,2029,juillet,7,2,27,dimanche,8,False,juillet (2029)
2029-07-09 00:00:00.000,2029,juillet,7,2,28,lundi,9,True,juillet (2029)
2029-07-10 00:00:00.000,2029,juillet,7,2,28,mardi,10,True,juillet (2029)
2029-07-11 00:00:00.000,2029,juillet,7,2,28,mercredi,11,True,juillet (2029)
2029-07-12 00:00:00.000,2029,juillet,7,2,28,jeudi,12,True,juillet (2029)
2029-07-13 00:00:00.000,2029,juillet,7,2,28,vendredi,13,True,juillet (2029)
2029-07-14 00:00:00.000,2029,juillet,7,2,28,samedi,14,False,juillet (2029)
2029-07-15 00:00:00.000,2029,juillet,7,2,28,dimanche,15,False,juillet (2029)
2029-07-16 00:00:00.000,2029,juillet,7,2,29,lundi,16,True,juillet (2029)
2029-07-17 00:00:00.000,2029,juillet,7,2,29,mardi,17,True,juillet (2029)
2029-07-18 00:00:00.000,2029,juillet,7,2,29,mercredi,18,True,juillet (2029)
2029-07-19 00:00:00.000,2029,juillet,7,2,29,jeudi,19,True,juillet (2029)
2029-07-20 00:00:00.000,2029,juillet,7,2,29,vendredi,20,True,juillet (2029)
2029-07-21 00:00:00.000,2029,juillet,7,2,29,samedi,21,False,juillet (2029)
2029-07-22 00:00:00.000,2029,juillet,7,2,29,dimanche,22,False,juillet (2029)
2029-07-23 00:00:00.000,2029,juillet,7,2,30,lundi,23,True,juillet (2029)
2029-07-24 00:00:00.000,2029,juillet,7,2,30,mardi,24,True,juillet (2029)
2029-07-25 00:00:00.000,2029,juillet,7,2,30,mercredi,25,True,juillet (2029)
2029-07-26 00:00:00.000,2029,juillet,7,2,30,jeudi,26,True,juillet (2029)
2029-07-27 00:00:00.000,2029,juillet,7,2,30,vendredi,27,True,juillet (2029)
2029-07-28 00:00:00.000,2029,juillet,7,2,30,samedi,28,False,juillet (2029)
2029-07-29 00:00:00.000,2029,juillet,7,2,30,dimanche,29,False,juillet (2029)
2029-07-30 00:00:00.000,2029,juillet,7,2,31,lundi,30,True,juillet (2029)
2029-07-31 00:00:00.000,2029,juillet,7,2,31,mardi,31,True,juillet (2029)
2029-08-01 00:00:00.000,2029,aout,8,2,31,mercredi,1,True,aout (2029)
2029-08-02 00:00:00.000,2029,aout,8,2,31,jeudi,2,True,aout (2029)
2029-08-03 00:00:00.000,2029,aout,8,2,31,vendredi,3,True,aout (2029)
2029-08-04 00:00:00.000,2029,aout,8,2,31,samedi,4,False,aout (2029)
2029-08-05 00:00:00.000,2029,aout,8,2,31,dimanche,5,False,aout (2029)
2029-08-06 00:00:00.000,2029,aout,8,2,32,lundi,6,True,aout (2029)
2029-08-07 00:00:00.000,2029,aout,8,2,32,mardi,7,True,aout (2029)
2029-08-08 00:00:00.000,2029,aout,8,2,32,mercredi,8,True,aout (2029)
2029-08-09 00:00:00.000,2029,aout,8,2,32,jeudi,9,True,aout (2029)
2029-08-10 00:00:00.000,2029,aout,8,2,32,vendredi,10,True,aout (2029)
2029-08-11 00:00:00.000,2029,aout,8,2,32,samedi,11,False,aout (2029)
2029-08-12 00:00:00.000,2029,aout,8,2,32,dimanche,12,False,aout (2029)
2029-08-13 00:00:00.000,2029,aout,8,2,33,lundi,13,True,aout (2029)
2029-08-14 00:00:00.000,2029,aout,8,2,33,mardi,14,True,aout (2029)
2029-08-15 00:00:00.000,2029,aout,8,2,33,mercredi,15,True,aout (2029)
2029-08-16 00:00:00.000,2029,aout,8,2,33,jeudi,16,True,aout (2029)
2029-08-17 00:00:00.000,2029,aout,8,2,33,vendredi,17,True,aout (2029)
2029-08-18 00:00:00.000,2029,aout,8,2,33,samedi,18,False,aout (2029)
2029-08-19 00:00:00.000,2029,aout,8,2,33,dimanche,19,False,aout (2029)
2029-08-20 00:00:00.000,2029,aout,8,2,34,lundi,20,True,aout (2029)
2029-08-21 00:00:00.000,2029,aout,8,2,34,mardi,21,True,aout (2029)
2029-08-22 00:00:00.000,2029,aout,8,2,34,mercredi,22,True,aout (2029)
2029-08-23 00:00:00.000,2029,aout,8,2,34,jeudi,23,True,aout (2029)
2029-08-24 00:00:00.000,2029,aout,8,2,34,vendredi,24,True,aout (2029)
2029-08-25 00:00:00.000,2029,aout,8,2,34,samedi,25,False,aout (2029)
2029-08-26 00:00:00.000,2029,aout,8,2,34,dimanche,26,False,aout (2029)
2029-08-27 00:00:00.000,2029,aout,8,2,35,lundi,27,True,aout (2029)
2029-08-28 00:00:00.000,2029,aout,8,2,35,mardi,28,True,aout (2029)
2029-08-29 00:00:00.000,2029,aout,8,2,35,mercredi,29,True,aout (2029)
2029-08-30 00:00:00.000,2029,aout,8,2,35,jeudi,30,True,aout (2029)
2029-08-31 00:00:00.000,2029,aout,8,2,35,vendredi,31,True,aout (2029)
2029-09-01 00:00:00.000,2029,septembre,9,2,35,samedi,1,False,septembre (2029)
2029-09-02 00:00:00.000,2029,septembre,9,2,35,dimanche,2,False,septembre (2029)
2029-09-03 00:00:00.000,2029,septembre,9,2,36,lundi,3,True,septembre (2029)
2029-09-04 00:00:00.000,2029,septembre,9,2,36,mardi,4,True,septembre (2029)
2029-09-05 00:00:00.000,2029,septembre,9,2,36,mercredi,5,True,septembre (2029)
2029-09-06 00:00:00.000,2029,septembre,9,2,36,jeudi,6,True,septembre (2029)
2029-09-07 00:00:00.000,2029,septembre,9,2,36,vendredi,7,True,septembre (2029)
2029-09-08 00:00:00.000,2029,septembre,9,2,36,samedi,8,False,septembre (2029)
2029-09-09 00:00:00.000,2029,septembre,9,2,36,dimanche,9,False,septembre (2029)
2029-09-10 00:00:00.000,2029,septembre,9,2,37,lundi,10,True,septembre (2029)
2029-09-11 00:00:00.000,2029,septembre,9,2,37,mardi,11,True,septembre (2029)
2029-09-12 00:00:00.000,2029,septembre,9,2,37,mercredi,12,True,septembre (2029)
2029-09-13 00:00:00.000,2029,septembre,9,2,37,jeudi,13,True,septembre (2029)
2029-09-14 00:00:00.000,2029,septembre,9,2,37,vendredi,14,True,septembre (2029)
2029-09-15 00:00:00.000,2029,septembre,9,2,37,samedi,15,False,septembre (2029)
2029-09-16 00:00:00.000,2029,septembre,9,2,37,dimanche,16,False,septembre (2029)
2029-09-17 00:00:00.000,2029,septembre,9,2,38,lundi,17,True,septembre (2029)
2029-09-18 00:00:00.000,2029,septembre,9,2,38,mardi,18,True,septembre (2029)
2029-09-19 00:00:00.000,2029,septembre,9,2,38,mercredi,19,True,septembre (2029)
2029-09-20 00:00:00.000,2029,septembre,9,2,38,jeudi,20,True,septembre (2029)
2029-09-21 00:00:00.000,2029,septembre,9,2,38,vendredi,21,True,septembre (2029)
2029-09-22 00:00:00.000,2029,septembre,9,2,38,samedi,22,False,septembre (2029)
2029-09-23 00:00:00.000,2029,septembre,9,2,38,dimanche,23,False,septembre (2029)
2029-09-24 00:00:00.000,2029,septembre,9,2,39,lundi,24,True,septembre (2029)
2029-09-25 00:00:00.000,2029,septembre,9,2,39,mardi,25,True,septembre (2029)
2029-09-26 00:00:00.000,2029,septembre,9,2,39,mercredi,26,True,septembre (2029)
2029-09-27 00:00:00.000,2029,septembre,9,2,39,jeudi,27,True,septembre (2029)
2029-09-28 00:00:00.000,2029,septembre,9,2,39,vendredi,28,True,septembre (2029)
2029-09-29 00:00:00.000,2029,septembre,9,2,39,samedi,29,False,septembre (2029)
2029-09-30 00:00:00.000,2029,septembre,9,2,39,dimanche,30,False,septembre (2029)
2029-10-01 00:00:00.000,2029,octobre,10,2,40,lundi,1,True,octobre (2029)
2029-10-02 00:00:00.000,2029,octobre,10,2,40,mardi,2,True,octobre (2029)
2029-10-03 00:00:00.000,2029,octobre,10,2,40,mercredi,3,True,octobre (2029)
2029-10-04 00:00:00.000,2029,octobre,10,2,40,jeudi,4,True,octobre (2029)
2029-10-05 00:00:00.000,2029,octobre,10,2,40,vendredi,5,True,octobre (2029)
